date,sku,scent_name,rating,scent_strength,scent_appeal,cleaning_power,cap_pouring
2026-04-20,SD,Sugar Dew,1.0,-1.0,1.0,1.0,1.0
2026-04-20,HR,Hollywood Rouge,1.0,-1.0,1.0,1.0,1.0
2026-04-20,FC,Mozi Wash Detergent,4.0,0.0,4.0,4.0,4.0
2026-04-20,HR,Hollywood Rouge,1.0,-1.0,5.0,4.0,3.0
2026-04-20,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-04-20,MM,Malibu Mornings,5.0,0.0,5.0,5.0,1.0
2026-04-20,DP,Desert Poppy,4.0,0.0,5.0,5.0,1.0
2026-04-20,CC,Mozi Wash Detergent,5.0,-0.5,5.0,5.0,3.0
2026-04-20,HR,Hollywood Rouge,5.0,-0.5,5.0,4.0,3.0
2026-04-20,AW,Alpine Woods,5.0,0.0,5.0,4.0,3.0
2026-04-20,CZ,Signature Cozy,5.0,0.0,5.0,4.0,3.0
2026-04-20,CC,Central Coast,5.0,0.0,5.0,5.0,4.0
2026-04-20,MM,Malibu Mornings,1.0,-1.0,3.0,4.0,5.0
2026-04-20,CC,Central Coast,1.0,-1.0,2.0,4.0,5.0
2026-04-20,SD,Sugar Dew,5.0,0.0,5.0,5.0,5.0
2026-04-20,HR,Hollywood Rouge,1.0,-1.0,1.0,1.0,1.0
2026-04-20,MM,Malibu Mornings,1.0,-1.0,1.0,1.0,1.0
2026-04-19,VM,Vanilla Moon,5.0,0.0,5.0,5.0,3.0
2026-04-19,VM,Vanilla Moon,5.0,0.0,5.0,3.0,3.0
2026-04-19,GH,Golden Hour,4.0,-1.0,4.0,5.0,1.0
2026-04-19,GH,Golden Hour,5.0,0.0,5.0,5.0,5.0
2026-04-19,CC,Central Coast,5.0,0.0,5.0,5.0,4.0
2026-04-18,VM,Mozi Wash Detergent,5.0,0.0,4.0,4.0,5.0
2026-04-18,GH,Golden Hour,3.0,-1.0,3.0,5.0,5.0
2026-04-18,MM,Malibu Mornings,1.0,-1.0,2.0,1.0,1.0
2026-04-18,CC,Central Coast,5.0,0.0,4.0,4.0,3.0
2026-04-17,CC,Central Coast,5.0,0.0,5.0,5.0,4.0
2026-04-17,CZ,Signature Cozy,5.0,0.0,5.0,5.0,4.0
2026-04-17,DP,Desert Poppy,5.0,0.0,5.0,4.0,4.0
2026-04-17,VM,Vanilla Moon,5.0,0.0,5.0,4.0,4.0
2026-04-17,AW,Alpine Woods,5.0,0.0,5.0,5.0,5.0
2026-04-17,GH,Golden Hour,3.0,0.5,2.0,4.0,5.0
2026-04-17,CZ,Signature Cozy,5.0,0.0,4.0,4.0,5.0
2026-04-17,VM,Vanilla Moon,5.0,0.0,5.0,5.0,1.0
2026-04-16,AW,Alpine Woods,4.0,0.0,4.0,4.0,4.0
2026-04-16,CZ,Signature Cozy,5.0,0.0,5.0,5.0,3.0
2026-04-16,AW,Alpine Woods,3.0,-1.0,5.0,5.0,5.0
2026-04-16,MM,Malibu Mornings,5.0,0.0,3.0,3.0,3.0
2026-04-16,DP,Desert Poppy,5.0,0.0,5.0,5.0,1.0
2026-04-16,GH,Golden Hour,5.0,0.0,5.0,5.0,5.0
2026-04-16,CZ,Signature Cozy,2.0,0.0,5.0,4.0,1.0
2026-04-16,CC,Central Coast,5.0,1.0,5.0,5.0,4.0
2026-04-16,GH,Golden Hour,5.0,0.5,5.0,5.0,5.0
2026-04-16,CC,Central Coast,3.0,0.0,3.0,4.0,3.0
2026-04-15,SD,Sugar Dew,5.0,0.0,5.0,5.0,5.0
2026-04-15,MM,Malibu Mornings,1.0,-1.0,1.0,1.0,2.0
2026-04-15,AW,Alpine Woods,5.0,0.0,5.0,5.0,5.0
2026-04-15,GH,Golden Hour,5.0,0.0,5.0,5.0,5.0
2026-04-15,MM,Malibu Mornings,5.0,0.0,5.0,5.0,5.0
2026-04-15,CC,Central Coast,4.0,0.0,3.0,5.0,5.0
2026-04-15,HR,Hollywood Rouge,2.0,-1.0,1.0,5.0,1.0
2026-04-15,CZ,Mozi Wash Detergent,5.0,0.0,4.0,3.0,2.0
2026-04-15,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-04-15,SD,Sugar Dew,5.0,0.0,5.0,5.0,4.0
2026-04-15,AW,Alpine Woods,5.0,0.0,5.0,5.0,5.0
2026-04-15,MM,Malibu Mornings,5.0,0.0,5.0,5.0,5.0
2026-04-15,CC,Central Coast,5.0,0.0,5.0,4.0,4.0
2026-04-14,MM,Malibu Mornings,5.0,0.0,5.0,5.0,5.0
2026-04-14,SD,Sugar Dew,5.0,0.0,5.0,5.0,5.0
2026-04-14,VM,Vanilla Moon,1.0,-1.0,2.0,4.0,5.0
2026-04-14,DP,Desert Poppy,3.0,0.0,5.0,4.0,2.0
2026-04-14,CZ,Mozi Wash Detergent,5.0,0.0,5.0,4.0,3.0
2026-04-14,CZ,Signature Cozy,4.0,0.0,5.0,5.0,5.0
2026-04-14,SD,Sugar Dew,5.0,0.0,5.0,5.0,3.0
2026-04-14,DP,Desert Poppy,5.0,0.0,5.0,5.0,3.0
2026-04-14,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,5.0
2026-04-14,AW,Mozi Wash Detergent,5.0,0.0,5.0,5.0,5.0
2026-04-14,DP,Desert Poppy,3.0,-0.5,3.0,5.0,1.0
2026-04-14,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-04-14,CZ,Signature Cozy,5.0,0.0,5.0,5.0,4.0
2026-04-13,MM,Mozi Wash Detergent,5.0,0.0,5.0,4.0,3.0
2026-04-13,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-04-13,HR,Hollywood Rouge,4.0,0.0,4.0,3.0,2.0
2026-04-13,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-04-13,DP,Desert Poppy,5.0,0.0,3.0,3.0,1.0
2026-04-13,DP,Desert Poppy,5.0,0.0,5.0,5.0,5.0
2026-04-13,VM,Vanilla Moon,5.0,0.0,5.0,5.0,5.0
2026-04-13,MM,Malibu Mornings,5.0,0.0,4.0,5.0,5.0
2026-04-13,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-04-13,GH,Golden Hour,5.0,0.0,5.0,5.0,5.0
2026-04-13,CZ,Signature Cozy,3.0,1.0,2.0,4.0,4.0
2026-04-13,HR,Hollywood Rouge,1.0,-1.0,1.0,1.0,1.0
2026-04-13,CC,Central Coast,5.0,0.5,4.0,5.0,5.0
2026-04-13,CZ,Signature Cozy,4.0,0.0,3.0,5.0,4.0
2026-04-13,CC,Central Coast,1.0,1.0,1.0,5.0,4.0
2026-04-13,MM,Malibu Mornings,5.0,0.0,5.0,5.0,3.0
2026-04-13,DP,Desert Poppy Laundry Essentials,5.0,,,,
2026-04-13,VM,Vanilla Moon,5.0,0.0,5.0,5.0,3.0
2026-04-13,GH,Golden Hour,5.0,0.0,5.0,5.0,5.0
2026-04-13,CC,Central Coast,5.0,0.0,5.0,5.0,2.0
2026-04-12,DP,Desert Poppy,5.0,0.0,5.0,5.0,5.0
2026-04-12,MM,Malibu Mornings,5.0,0.0,4.0,5.0,4.0
2026-04-12,CC,Central Coast,3.0,0.5,3.0,3.0,3.0
2026-04-12,CZ,Signature Cozy,5.0,0.0,5.0,4.0,5.0
2026-04-11,GH,Golden Hour,5.0,0.0,5.0,5.0,5.0
2026-04-11,DP,Desert Poppy,5.0,0.0,5.0,5.0,3.0
2026-04-11,MM,Malibu Mornings,5.0,0.0,5.0,5.0,5.0
2026-04-10,SD,Sugar Dew,5.0,-0.5,4.0,3.0,1.0
2026-04-10,MM,Malibu Mornings,5.0,0.0,3.0,5.0,5.0
2026-04-10,CZ,Signature Cozy,5.0,0.0,5.0,4.0,3.0
2026-04-09,SD,Sugar Dew,5.0,0.0,5.0,5.0,5.0
2026-04-09,GH,Golden Hour,5.0,0.0,5.0,5.0,4.0
2026-04-09,HR,Mozi Wash Detergent,5.0,0.0,5.0,5.0,4.0
2026-04-09,CZ,Signature Cozy,5.0,0.0,4.0,4.0,3.0
2026-04-09,CC,Mozi Wash Detergent,5.0,0.0,5.0,3.0,3.0
2026-04-09,GH,Golden Hour,5.0,0.0,5.0,4.0,4.0
2026-04-09,GH,Golden Hour,1.0,-1.0,1.0,3.0,2.0
2026-04-09,GH,Golden Hour,1.0,-1.0,1.0,3.0,2.0
2026-04-09,HR,Hollywood Rouge,1.0,-1.0,4.0,3.0,3.0
2026-04-09,AW,Alpine Woods,5.0,0.0,5.0,5.0,3.0
2026-04-09,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-04-09,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-04-08,GH,Golden Hour,5.0,0.0,5.0,5.0,3.0
2026-04-08,DP,Desert Poppy,5.0,0.0,5.0,5.0,5.0
2026-04-08,CZ,Signature Cozy,4.0,-0.5,4.0,5.0,5.0
2026-04-08,CC,Central Coast,5.0,0.0,5.0,5.0,4.0
2026-04-08,GH,Golden Hour,5.0,-0.5,5.0,5.0,4.0
2026-04-08,MM,Malibu Mornings,1.0,-0.5,5.0,5.0,2.0
2026-04-08,MM,Malibu Mornings,1.0,-1.0,5.0,3.0,1.0
2026-04-08,VM,Vanilla Moon,1.0,-1.0,5.0,3.0,2.0
2026-04-08,CZ,Signature Cozy,5.0,0.0,5.0,4.0,2.0
2026-04-08,CZ,1 Pack,5.0,0.0,5.0,5.0,5.0
2026-04-08,HR,Mozi Wash Detergent,5.0,0.0,5.0,5.0,5.0
2026-04-07,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,5.0
2026-04-07,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-04-07,CC,Central Coast,5.0,0.0,5.0,5.0,2.0
2026-04-07,CZ,Signature Cozy,4.0,-0.5,4.0,4.0,2.0
2026-04-07,GH,Golden Hour,2.0,-1.0,4.0,3.0,1.0
2026-04-07,CZ,Mozi Wash Detergent,4.0,0.0,5.0,4.0,1.0
2026-04-07,CZ,Signature Cozy,3.0,0.0,5.0,4.0,2.0
2026-04-07,SD,Sugar Dew,1.0,0.0,4.0,3.0,1.0
2026-04-07,GH,Golden Hour,2.0,-0.5,1.0,3.0,3.0
2026-04-07,AW,Alpine Woods,5.0,0.0,5.0,5.0,3.0
2026-04-07,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-04-07,SD,Sugar Dew,5.0,0.0,5.0,4.0,4.0
2026-04-07,SD,Sugar Dew,5.0,0.0,5.0,5.0,3.0
2026-04-07,HR,Hollywood Rouge,3.0,-1.0,5.0,4.0,3.0
2026-04-07,VM,Vanilla Moon,3.0,-1.0,3.0,3.0,1.0
2026-04-07,CZ,Signature Cozy,5.0,0.0,5.0,5.0,4.0
2026-04-06,AW,Alpine Woods,5.0,-0.5,5.0,5.0,5.0
2026-04-06,VM,Vanilla Moon,5.0,0.0,5.0,5.0,4.0
2026-04-06,GH,Golden Hour,5.0,0.0,5.0,5.0,5.0
2026-04-06,HR,Hollywood Rouge,5.0,0.0,4.0,3.0,4.0
2026-04-06,HR,Hollywood Rouge,1.0,-1.0,1.0,3.0,3.0
2026-04-06,CC,Mozi Wash Detergent,5.0,0.0,5.0,5.0,5.0
2026-04-06,CZ,Mozi Wash Detergent,3.0,0.0,5.0,4.0,2.0
2026-04-06,MM,Mozi Wash Detergent,4.0,-0.5,5.0,3.0,4.0
2026-04-06,VM,Vanilla Moon,5.0,0.0,5.0,5.0,5.0
2026-04-06,CZ,1 Pack,1.0,-1.0,3.0,3.0,1.0
2026-04-06,MM,Malibu Mornings,3.0,0.0,4.0,3.0,2.0
2026-04-06,CZ,Signature Cozy,3.0,0.0,4.0,3.0,2.0
2026-04-06,CC,Central Coast,3.0,0.0,4.0,3.0,2.0
2026-04-06,CZ,Signature Cozy,1.0,0.0,3.0,1.0,1.0
2026-04-06,CZ,Signature Cozy,5.0,0.0,5.0,4.0,1.0
2026-04-06,CC,Central Coast,3.0,1.0,2.0,4.0,4.0
2026-04-06,HR,1 Pack,5.0,0.5,5.0,5.0,5.0
2026-04-05,CC,Central Coast,5.0,0.0,5.0,4.0,2.0
2026-04-05,GH,Golden Hour,5.0,-0.5,5.0,3.0,3.0
2026-04-04,DP,Mozi Wash Detergent,2.0,-1.0,3.0,4.0,2.0
2026-04-04,CZ,Signature Cozy,5.0,0.0,3.0,5.0,5.0
2026-04-04,HR,Hollywood Rouge,3.0,-0.5,4.0,4.0,4.0
2026-04-04,CZ,Signature Cozy,5.0,0.0,5.0,4.0,4.0
2026-04-04,AW,Alpine Woods,5.0,0.0,5.0,5.0,4.0
2026-04-03,CC,Central Coast,5.0,0.5,5.0,4.0,5.0
2026-04-03,GH,Golden Hour,5.0,0.0,5.0,5.0,2.0
2026-04-03,VM,Vanilla Moon,5.0,0.0,5.0,5.0,4.0
2026-04-03,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-04-03,DP,Desert Poppy,1.0,0.0,5.0,5.0,1.0
2026-04-03,HR,Hollywood Rouge,4.0,0.5,5.0,5.0,5.0
2026-04-03,CZ,Signature Cozy,5.0,0.0,5.0,2.0,3.0
2026-04-03,SD,Sugar Dew,5.0,0.0,5.0,4.0,4.0
2026-04-03,CZ,Signature Cozy,5.0,0.0,3.0,5.0,4.0
2026-04-03,VM,Vanilla Moon,3.0,-0.5,5.0,4.0,2.0
2026-04-03,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-04-02,MM,Malibu Mornings,5.0,0.0,4.0,4.0,4.0
2026-04-02,AW,Alpine Woods,1.0,0.5,4.0,4.0,1.0
2026-04-02,HR,Hollywood Rouge,4.0,-0.5,5.0,4.0,3.0
2026-04-02,HR,Mozi Wash Detergent,5.0,0.0,5.0,5.0,5.0
2026-04-02,DP,Desert Poppy,5.0,0.0,5.0,5.0,3.0
2026-04-02,CC,Central Coast,5.0,0.0,5.0,5.0,4.0
2026-04-02,FC,Free and Clear,4.0,0.0,5.0,5.0,5.0
2026-04-02,AW,Alpine Woods,4.0,0.0,4.0,5.0,2.0
2026-04-02,MM,Malibu Mornings,5.0,0.0,5.0,5.0,2.0
2026-04-02,CZ,Signature Cozy,1.0,-1.0,1.0,1.0,1.0
2026-04-02,MM,Malibu Mornings,1.0,-1.0,1.0,1.0,1.0
2026-04-02,VM,Vanilla Moon,1.0,-1.0,1.0,1.0,1.0
2026-04-02,CC,Central Coast,1.0,-1.0,1.0,1.0,1.0
2026-04-02,CC,Central Coast,3.0,-1.0,3.0,3.0,3.0
2026-04-02,FC,Free and Clear,3.0,1.0,3.0,4.0,2.0
2026-04-02,AW,Alpine Woods,5.0,0.0,5.0,5.0,4.0
2026-04-02,AW,Alpine Woods,5.0,0.0,5.0,4.0,5.0
2026-04-02,VM,Vanilla Moon,5.0,0.0,5.0,5.0,5.0
2026-04-01,CZ,Signature Cozy,3.0,-1.0,5.0,5.0,3.0
2026-04-01,VM,Vanilla Moon,5.0,0.0,5.0,5.0,5.0
2026-04-01,FC,Free and Clear,5.0,0.0,3.0,4.0,3.0
2026-04-01,DP,Desert Poppy,5.0,0.0,5.0,5.0,3.0
2026-04-01,GH,Golden Hour,3.0,-1.0,4.0,4.0,3.0
2026-04-01,CC,Central Coast,5.0,-0.5,5.0,4.0,3.0
2026-04-01,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-04-01,DP,Desert Poppy,4.0,-0.5,3.0,5.0,5.0
2026-04-01,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-04-01,MM,Malibu Mornings,5.0,0.0,5.0,5.0,5.0
2026-04-01,GH,Golden Hour,1.0,-1.0,1.0,5.0,5.0
2026-03-31,CZ,Signature Cozy,5.0,0.0,3.0,3.0,2.0
2026-03-31,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-03-31,VM,Vanilla Moon,5.0,0.0,5.0,5.0,3.0
2026-03-31,CC,Central Coast,5.0,0.0,5.0,5.0,3.0
2026-03-31,CZ,Signature Cozy,5.0,0.0,5.0,4.0,5.0
2026-03-30,CZ,Signature Cozy,3.0,1.0,3.0,5.0,5.0
2026-03-30,CZ,Signature Cozy,3.0,-0.5,3.0,3.0,2.0
2026-03-30,HR,Hollywood Rouge,2.0,-1.0,2.0,3.0,2.0
2026-03-30,CZ,1 Pack,5.0,0.0,5.0,5.0,5.0
2026-03-30,DP,Desert Poppy,1.0,0.0,5.0,1.0,2.0
2026-03-30,DP,Desert Poppy,5.0,0.0,5.0,5.0,3.0
2026-03-30,VM,Vanilla Moon,5.0,0.0,5.0,5.0,2.0
2026-03-30,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-03-30,HR,Hollywood Rouge,5.0,-1.0,5.0,4.0,4.0
2026-03-30,SD,Sugar Dew,5.0,-0.5,5.0,5.0,5.0
2026-03-30,HR,Hollywood Rouge,5.0,-0.5,5.0,5.0,5.0
2026-03-30,CZ,Mozi Wash Detergent,5.0,0.0,4.0,4.0,4.0
2026-03-30,CC,Central Coast,1.0,1.0,1.0,2.0,3.0
2026-03-30,CC,Central Coast,5.0,-0.5,5.0,5.0,5.0
2026-03-30,GH,Golden Hour,5.0,-1.0,4.0,5.0,3.0
2026-03-30,CC,Central Coast,4.0,0.0,3.0,3.0,4.0
2026-03-30,DP,Desert Poppy,5.0,1.0,5.0,5.0,5.0
2026-03-30,MM,Malibu Mornings,3.0,-0.5,4.0,4.0,1.0
2026-03-30,AW,Alpine Woods,5.0,0.0,5.0,5.0,5.0
2026-03-30,DP,Desert Poppy,5.0,0.0,5.0,4.0,3.0
2026-03-30,DP,Desert Poppy,4.0,0.0,4.0,3.0,2.0
2026-03-30,GH,Golden Hour,1.0,-1.0,3.0,3.0,1.0
2026-03-30,CC,Central Coast,4.0,0.0,5.0,5.0,5.0
2026-03-30,CC,Central Coast,5.0,0.0,4.0,4.0,4.0
2026-03-30,HR,Hollywood Rouge,1.0,-1.0,1.0,1.0,1.0
2026-03-30,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,5.0
2026-03-30,HR,Hollywood Rouge,5.0,0.0,5.0,4.0,5.0
2026-03-29,CC,Central Coast,1.0,1.0,1.0,3.0,3.0
2026-03-28,GH,Golden Hour,4.0,-1.0,4.0,5.0,3.0
2026-03-28,MM,Malibu Mornings,4.0,-1.0,3.0,4.0,3.0
2026-03-28,CZ,Signature Cozy,5.0,0.0,5.0,5.0,3.0
2026-03-28,AW,Alpine Woods,5.0,0.0,5.0,5.0,3.0
2026-03-28,AW,Alpine Woods,5.0,0.0,4.0,4.0,4.0
2026-03-28,GH,Golden Hour,1.0,-1.0,5.0,2.0,1.0
2026-03-28,CC,Central Coast,5.0,0.0,5.0,5.0,4.0
2026-03-28,VM,Vanilla Moon,3.0,-1.0,2.0,4.0,4.0
2026-03-28,CC,Central Coast,1.0,-1.0,2.0,1.0,3.0
2026-03-28,GH,Golden Hour,3.0,-1.0,3.0,4.0,3.0
2026-03-27,CZ,Signature Cozy,2.0,0.0,2.0,3.0,3.0
2026-03-27,HR,Hollywood Rouge,1.0,-1.0,1.0,2.0,3.0
2026-03-27,GH,Golden Hour,4.0,0.0,4.0,5.0,3.0
2026-03-27,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,3.0
2026-03-27,DP,Desert Poppy,4.0,-0.5,3.0,3.0,2.0
2026-03-27,HR,Hollywood Rouge,1.0,-1.0,5.0,3.0,1.0
2026-03-27,HR,Hollywood Rouge,5.0,0.0,5.0,4.0,4.0
2026-03-27,HR,Mozi Wash Detergent,5.0,0.0,4.0,4.0,4.0
2026-03-27,DP,Desert Poppy,4.0,-1.0,5.0,3.0,1.0
2026-03-27,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-03-27,CZ,Signature Cozy,5.0,0.0,5.0,3.0,5.0
2026-03-27,MM,Malibu Mornings,5.0,0.0,5.0,5.0,5.0
2026-03-27,VM,Vanilla Moon,5.0,0.0,5.0,4.0,3.0
2026-03-26,VM,Vanilla Moon,5.0,0.0,5.0,4.0,4.0
2026-03-26,MM,Malibu Mornings,5.0,0.0,5.0,5.0,5.0
2026-03-26,SD,Sugar Dew,1.0,-1.0,2.0,3.0,3.0
2026-03-26,VM,Vanilla Moon,5.0,0.0,5.0,5.0,5.0
2026-03-26,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-03-26,AW,Alpine Woods,4.0,0.0,4.0,4.0,4.0
2026-03-26,CC,Central Coast,4.0,0.0,5.0,2.0,3.0
2026-03-26,VM,Vanilla Moon,3.0,-0.5,4.0,2.0,1.0
2026-03-26,SD,Sugar Dew,5.0,0.0,5.0,5.0,5.0
2026-03-26,AW,Alpine Woods,3.0,-0.5,2.0,3.0,4.0
2026-03-26,VM,Vanilla Moon,4.0,0.5,4.0,5.0,3.0
2026-03-26,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,2.0
2026-03-26,CZ,Signature Cozy,5.0,0.0,5.0,4.0,3.0
2026-03-26,CC,Central Coast,5.0,0.0,5.0,5.0,4.0
2026-03-25,VM,Vanilla Moon,3.0,-1.0,3.0,2.0,2.0
2026-03-25,MM,Malibu Mornings,3.0,-1.0,1.0,4.0,4.0
2026-03-25,AW,Alpine Woods,5.0,0.0,5.0,5.0,3.0
2026-03-25,DP,Desert Poppy Laundry Essentials,2.0,,,,
2026-03-25,MM,Malibu Mornings,5.0,0.0,5.0,5.0,3.0
2026-03-25,VM,Vanilla Moon,5.0,0.0,5.0,5.0,3.0
2026-03-25,CZ,Signature Cozy,5.0,0.0,5.0,5.0,3.0
2026-03-25,SD,Sugar Dew,5.0,0.0,5.0,5.0,3.0
2026-03-25,SD,Sugar Dew,5.0,0.0,5.0,4.0,5.0
2026-03-25,AW,Alpine Woods,5.0,0.0,5.0,5.0,4.0
2026-03-25,DP,Desert Poppy,3.0,0.0,5.0,4.0,1.0
2026-03-25,SD,Sugar Dew,5.0,0.0,5.0,5.0,1.0
2026-03-25,AW,Alpine Woods,4.0,-1.0,4.0,5.0,4.0
2026-03-25,HR,Hollywood Rouge,4.0,-1.0,5.0,5.0,3.0
2026-03-25,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,5.0
2026-03-25,AW,Alpine Woods,1.0,1.0,1.0,5.0,5.0
2026-03-24,AW,Alpine Woods,4.0,-0.5,4.0,4.0,4.0
2026-03-24,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-03-24,CC,Central Coast,5.0,-0.5,5.0,5.0,5.0
2026-03-24,CZ,Signature Cozy,4.0,-0.5,4.0,4.0,3.0
2026-03-24,SD,Sugar Dew,5.0,0.0,5.0,5.0,5.0
2026-03-24,SD,Sugar Dew,4.0,-0.5,5.0,5.0,1.0
2026-03-24,MM,Malibu Mornings,4.0,-1.0,5.0,5.0,5.0
2026-03-24,VM,Vanilla Moon,5.0,-0.5,5.0,4.0,3.0
2026-03-24,CZ,Signature Cozy,2.0,-1.0,1.0,1.0,3.0
2026-03-23,MM,Malibu Mornings,5.0,-0.5,5.0,5.0,3.0
2026-03-23,CC,Central Coast,5.0,-0.5,5.0,5.0,5.0
2026-03-23,GH,Golden Hour,1.0,-1.0,1.0,1.0,5.0
2026-03-23,AW,Alpine Woods,5.0,0.0,5.0,5.0,3.0
2026-03-23,GH,Golden Hour,1.0,-1.0,1.0,1.0,2.0
2026-03-23,SD,Sugar Dew,5.0,-0.5,5.0,5.0,5.0
2026-03-23,MM,Malibu Mornings,5.0,-0.5,5.0,3.0,1.0
2026-03-23,DP,Desert Poppy,5.0,0.0,5.0,5.0,4.0
2026-03-23,DP,Desert Poppy,5.0,0.0,5.0,5.0,5.0
2026-03-23,HR,Hollywood Rouge,4.0,-1.0,5.0,3.0,1.0
2026-03-23,GH,Golden Hour,1.0,-1.0,1.0,4.0,1.0
2026-03-23,HR,Hollywood Rouge,5.0,-0.5,5.0,4.0,5.0
2026-03-23,CZ,Signature Cozy,5.0,-0.5,5.0,4.0,5.0
2026-03-23,AW,Alpine Woods,3.0,-0.5,4.0,3.0,1.0
2026-03-23,HR,Hollywood Rouge,5.0,-1.0,5.0,5.0,5.0
2026-03-23,MM,Malibu Mornings,3.0,-0.5,4.0,3.0,3.0
2026-03-23,CZ,Signature Cozy,5.0,0.0,5.0,5.0,4.0
2026-03-23,GH,Golden Hour,2.0,-1.0,2.0,1.0,1.0
2026-03-23,VM,Vanilla Moon,5.0,0.0,5.0,5.0,5.0
2026-03-23,VM,Mozi Wash Detergent,3.0,-0.5,4.0,4.0,1.0
2026-03-22,SD,Sugar Dew,5.0,0.0,5.0,5.0,5.0
2026-03-22,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,5.0
2026-03-22,GH,Golden Hour,5.0,0.0,5.0,5.0,3.0
2026-03-22,CC,Central Coast,5.0,0.0,5.0,4.0,4.0
2026-03-22,VM,Vanilla Moon,5.0,0.0,5.0,5.0,4.0
2026-03-21,VM,Vanilla Moon,5.0,0.0,5.0,5.0,2.0
2026-03-21,GH,Golden Hour,5.0,-0.5,5.0,5.0,3.0
2026-03-21,SD,Sugar Dew,5.0,0.0,4.0,4.0,4.0
2026-03-21,DP,Desert Poppy,3.0,-1.0,5.0,4.0,1.0
2026-03-21,VM,Vanilla Moon,4.0,0.0,5.0,4.0,4.0
2026-03-21,CC,Central Coast,1.0,-1.0,1.0,5.0,2.0
2026-03-21,CZ,Signature Cozy,5.0,0.0,3.0,3.0,1.0
2026-03-21,SD,Sugar Dew,5.0,0.0,4.0,4.0,3.0
2026-03-20,HR,Hollywood Rouge,5.0,0.0,4.0,4.0,4.0
2026-03-20,CZ,1 Pack,3.0,0.0,1.0,4.0,2.0
2026-03-20,HR,Hollywood Rouge,4.0,-1.0,3.0,4.0,4.0
2026-03-20,HR,Hollywood Rouge,1.0,-1.0,1.0,1.0,1.0
2026-03-20,GH,Golden Hour,2.0,-1.0,3.0,3.0,1.0
2026-03-20,GH,Golden Hour,5.0,-0.5,3.0,5.0,5.0
2026-03-19,SD,Mozi Wash Detergent,3.0,0.0,3.0,3.0,1.0
2026-03-19,HR,Hollywood Rouge,3.0,-1.0,5.0,4.0,4.0
2026-03-19,AW,Alpine Woods,5.0,0.0,5.0,5.0,1.0
2026-03-19,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,4.0
2026-03-19,AW,Alpine Woods,5.0,0.0,5.0,5.0,2.0
2026-03-19,CZ,Signature Cozy,3.0,0.0,5.0,4.0,1.0
2026-03-19,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-03-18,CZ,Signature Cozy,5.0,0.0,5.0,5.0,4.0
2026-03-18,AW,Alpine Woods,5.0,0.0,5.0,5.0,2.0
2026-03-18,DP,Desert Poppy,5.0,0.0,5.0,5.0,4.0
2026-03-18,CC,Central Coast,4.0,-0.5,4.0,5.0,4.0
2026-03-18,HR,Hollywood Rouge,5.0,-0.5,4.0,4.0,5.0
2026-03-18,CC,Central Coast,5.0,0.0,5.0,4.0,3.0
2026-03-18,HR,Hollywood Rouge,5.0,-0.5,5.0,4.0,3.0
2026-03-18,DP,Desert Poppy,5.0,0.0,5.0,4.0,5.0
2026-03-18,GH,Golden Hour,2.0,-1.0,4.0,5.0,3.0
2026-03-18,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-03-18,HR,Hollywood Rouge,3.0,-1.0,1.0,1.0,2.0
2026-03-17,MM,Malibu Mornings,5.0,0.0,5.0,5.0,2.0
2026-03-17,CC,Central Coast,5.0,0.0,5.0,5.0,2.0
2026-03-17,SD,Mozi Wash Detergent,5.0,0.0,5.0,5.0,2.0
2026-03-17,AW,Alpine Woods,3.0,0.0,5.0,4.0,1.0
2026-03-17,CC,Central Coast,5.0,-0.5,5.0,4.0,5.0
2026-03-17,SD,Sugar Dew,5.0,0.0,5.0,5.0,5.0
